,symbol,date,mcap_usd
137,apt,06-03-2023,1908768878.362193
138,apt,07-03-2023,1934190952.3169973
139,apt,08-03-2023,1900572353.079794
140,apt,09-03-2023,1812692831.517961
141,apt,10-03-2023,1883057315.8950448
142,apt,11-03-2023,1860961558.083409
143,apt,12-03-2023,1790054007.3515792
144,apt,13-03-2023,2050822009.9124613
145,apt,14-03-2023,2185573039.358831
146,apt,15-03-2023,2432296467.5350294
147,apt,16-03-2023,2175114004.676178
148,apt,17-03-2023,2215188830.015187
149,apt,18-03-2023,2393550172.8730645
150,apt,19-03-2023,2284559963.439774
151,apt,20-03-2023,2355177356.603246
152,apt,21-03-2023,2171199388.549233
153,apt,22-03-2023,2197401433.388937
154,apt,23-03-2023,2352924950.658971
155,apt,24-03-2023,2371771721.4019365
156,apt,25-03-2023,2195461987.4674187
157,apt,26-03-2023,2085395899.861913
158,apt,27-03-2023,2133550099.013116
159,apt,28-03-2023,1992507511.9109173
160,apt,29-03-2023,2017583122.150622
161,apt,30-03-2023,2094054016.8793635
162,apt,31-03-2023,2002006135.963415
163,apt,01-04-2023,2050447139.4573889
164,apt,02-04-2023,2029198457.706946
165,apt,03-04-2023,2210806318.9530272
166,apt,04-04-2023,2051036024.396989
167,apt,05-04-2023,2073853529.9510443
168,apt,06-04-2023,2091902285.7541623
169,apt,07-04-2023,2067360591.158361
170,apt,08-04-2023,2019375073.843264
171,apt,09-04-2023,2003510695.697237
172,apt,10-04-2023,2010853252.2311463
173,apt,11-04-2023,2074047712.8195963
174,apt,12-04-2023,2139981496.7599816
175,apt,13-04-2023,2072204046.2419555
176,apt,14-04-2023,2323089455.063825
177,apt,15-04-2023,2375659517.930932
178,apt,16-04-2023,2355642350.2219424
179,apt,17-04-2023,2353925535.0539865
180,apt,18-04-2023,2297315789.353157
181,apt,19-04-2023,2378350922.9252806
182,apt,20-04-2023,2131384348.968952
183,apt,21-04-2023,2069427451.4974408
184,apt,22-04-2023,1909659125.9662104
185,apt,23-04-2023,1946826439.206555
186,apt,24-04-2023,1912879738.588976
187,apt,25-04-2023,1926871876.6802385
188,apt,26-04-2023,1958460977.1460164
189,apt,27-04-2023,1893575155.5372577
190,apt,28-04-2023,1918496179.740772
191,apt,29-04-2023,1924332451.576812
192,apt,30-04-2023,2034667587.2834327
193,apt,01-05-2023,1984603540.1823363
194,apt,02-05-2023,1881867974.7162347
195,apt,03-05-2023,1884460837.471068
196,apt,04-05-2023,1894904060.990424
197,apt,05-05-2023,1835888503.987725
198,apt,06-05-2023,1874347219.6865315
199,apt,07-05-2023,1753264600.222214
200,apt,08-05-2023,1762041623.0887172
201,apt,09-05-2023,1584977631.94022
202,apt,10-05-2023,1594731528.6958628
203,apt,11-05-2023,1646806999.0572174
204,apt,12-05-2023,1548374024.413845
205,apt,13-05-2023,1590347736.4405334
206,apt,14-05-2023,1631872814.4518445
207,apt,15-05-2023,1665390992.9887831
208,apt,16-05-2023,1689482710.9767962
209,apt,17-05-2023,1678016542.6307702
210,apt,18-05-2023,1715207731.261392
211,apt,19-05-2023,1684163010.8792725
212,apt,20-05-2023,1663281815.8862624
213,apt,21-05-2023,1665582266.3090382
214,apt,22-05-2023,1613614152.8240852
215,apt,23-05-2023,1601540650.0315216
216,apt,24-05-2023,1683588566.2417903
217,apt,25-05-2023,1602472795.8856864
218,apt,26-05-2023,1580486974.028132
219,apt,27-05-2023,1601175927.6089013
220,apt,28-05-2023,1631669955.360523
221,apt,29-05-2023,1695505719.7636423
222,apt,30-05-2023,1697521730.3372731
223,apt,31-05-2023,1690476322.9299054
224,apt,01-06-2023,1664645775.0810473
225,apt,02-06-2023,1706859405.862245
226,apt,03-06-2023,1806177568.921296
227,apt,04-06-2023,1793783292.152886
228,apt,05-06-2023,1840419235.3434129
229,apt,06-06-2023,1627958589.038387
230,apt,07-06-2023,1648677841.403657
231,apt,08-06-2023,1541963310.3383682
232,apt,09-06-2023,1539854162.700206
233,apt,10-06-2023,1482965721.4591222
234,apt,11-06-2023,1210879188.0390258
235,apt,12-06-2023,1255473268.466704
236,apt,13-06-2023,1258367044.878482
237,apt,14-06-2023,1285948221.3057137
238,apt,15-06-2023,1241569808.5339768
239,apt,16-06-2023,1278924978.5078492
240,apt,17-06-2023,1299427990.430261
241,apt,18-06-2023,1442007760.2205498
242,apt,19-06-2023,1387357011.8255725
243,apt,20-06-2023,1431947378.465972
244,apt,21-06-2023,1490737124.8696485
245,apt,22-06-2023,1552453764.753492
246,apt,23-06-2023,1525506110.5469112
247,apt,24-06-2023,1584193121.489605
248,apt,25-06-2023,1522561791.3206725
249,apt,26-06-2023,1570384001.4694672
